frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
1,0,0.5628427267074585,0.06584273278713226,0.31782370805740356,0.0,0.035177670005134595,0.533495785701017,0.17588835430394792,169,431,,,,,-1,-1,-1,-1,,,,,,,,,
1,1,0.492487370967865,0.06660506874322891,0.3509073555469513,0.1471865475177765,0.030780461079492744,0.461450333097831,0.16929253929950397,153,477,,,,,-1,-1,-1,-1,,,,,,,,,
1,2,0.5628427267074585,0.06660506874322891,0.3509073555469513,0.1471865475177765,0.035177670869503234,0.5273718252113216,0.1934771936248895,163,480,,,,,-1,-1,-1,-1,,,,,,,,,
3,-1,,,,,,,,-1,-1,,,,,-1,-1,-1,-1,,,,,,,,,
4,-1,,,,,,,,-1,-1,,,,,-1,-1,-1,-1,,,,,,,,,
5,0,0.7035534381866455,0.0312550887465477,0.0,0.0,0.02198604511706245,0.7032098223178915,0.0,161,532,,,,,-1,-1,-1,-1,,,,,,,,,
5,1,0.7739087343215942,0.0312550887465477,0.0,0.0,0.02418464813865256,0.7735307568892535,0.0,167,539,,,,,-1,-1,-1,-1,,,,,,,,,
5,2,0.8442640900611877,0.0,0.0312550887465477,0.0,0.0,0.8438517510361495,0.02638325302288784,255,418,,,,,-1,-1,-1,-1,,,,,,,,,
5,3,0.7035534381866455,0.0,0.0,0.1471865475177765,0.0,0.7035534381866455,0.0,180,562,,,,,-1,-1,-1,-1,,,,,,,,,
5,4,0.7739087343215942,0.0312550887465477,0.0,0.1471865475177765,0.02418464813865256,0.7735307568892535,0.0,183,569,,,,,-1,-1,-1,-1,,,,,,,,,
5,5,0.8442640900611877,0.0312550887465477,0.0,0.1471865475177765,0.02638325302288784,0.8438517510361495,0.0,275,441,,,,,-1,-1,-1,-1,,,,,,,,,
5,6,0.9146194458007812,0.03127036616206169,-0.0312550887465477,0.1471865475177765,0.028581857885155996,0.9137258261838385,-0.02858185790712312,160,468,,,,,-1,-1,-1,-1,,,,,,,,,
5,7,0.7035534381866455,0.0,-0.0312550887465477,0.294373095035553,0.0,0.7032098223178915,-0.02198604511706245,191,500,,,,,-1,-1,-1,-1,,,,,,,,,
5,8,0.7739087343215942,0.03127036616206169,-0.0312550887465477,0.294373095035553,0.024184648120064996,0.7731525946725977,-0.02418464813865256,190,512,,,,,-1,-1,-1,-1,,,,,,,,,
5,9,0.8442640900611877,0.0312550887465477,0.0,0.294373095035553,0.02638325302288784,0.8438517510361495,0.0,244,425,,,,,-1,-1,-1,-1,,,,,,,,,
5,10,0.5628427267074585,0.03475940227508545,0.45281660556793213,-0.588746190071106,0.017588835560925793,0.5058128199871575,0.24624369841223737,153,532,,,,,-1,-1,-1,-1,,,,,,,,,
7,0,0.7035534381866455,0.03131633251905441,-0.06254076212644577,0.0,0.021986044588310782,0.7018336765347146,-0.043972090118352035,156,546,,,,,-1,-1,-1,0,0.03612767904996872,0.5035841464996338,0.22516031563282013,-0.48548179864883423,0.9905505180358887,0.3347741961479187,0.07930725812911987,-0.46620750427246094,0.0
7,1,0.8442640900611877,0.2528064250946045,0.0312550887465477,0.0,0.21106602398936158,0.8170293209206742,0.02638325302288784,165,475,,,,,-1,-1,-1,-1,,,,,,,,,
7,2,0.5628427267074585,0.2694728374481201,0.3509073555469513,0.1471865475177765,0.14071068395161343,0.5094693454727115,0.1934771936248895,151,584,,,,,-1,-1,-1,-1,,,,,,,,,
7,3,0.8442640900611877,0.3509073555469513,0.0,0.1471865475177765,0.29021579043733425,0.7928156461294634,0.0,198,487,,,,,-1,-1,-1,-1,,,,,,,,,
7,4,0.42213204503059387,0.0320311076939106,0.22053326666355133,-0.7359327077865601,0.013191626364646823,0.41169711274504595,0.09234138721591621,170,513,,,,,-1,-1,-1,-1,,,,,,,,,
7,5,0.42213204503059387,0.0,0.18861638009548187,-0.588746190071106,0.0,0.41464536604086577,0.07914975592222477,174,550,,,,,-1,-1,-1,-1,,,,,,,,,
7,6,0.492487370967865,0.03150225058197975,0.12532782554626465,-0.588746190071106,0.015390230839303937,0.48838223212532783,0.06156091862403261,161,556,,,,,-1,-1,-1,-1,,,,,,,,,
7,7,0.7035534381866455,0.0,-0.06254076212644577,-0.1471865475177765,0.0,0.7021779658141329,-0.043972090118352035,176,566,,,,,-1,-1,-1,-1,,,,,,,,,
8,0,0.5628427267074585,0.56285160779953,0.09388787299394608,0.1471865475177765,0.2990101855819812,0.47392039409000875,0.05276650444445581,175,585,,,,,-1,-1,-1,0,0.17251460254192352,0.46417754888534546,0.8431606888771057,-0.3947524428367615,0.983144998550415,0.341310054063797,0.03829972818493843,-0.4334210455417633,0.0
8,1,0.633198082447052,0.4920748472213745,0.12532782554626465,0.1471865475177765,0.296811594105206,0.5536948665302514,0.0791497567740878,181,597,,,,,-1,-1,-1,-1,,,,,,,,,
8,2,0.633198082447052,0.5261546969413757,0.09388787299394608,0.294373095035553,0.3165990417663344,0.5451430761391304,0.05936231889699662,154,552,,,,,-1,-1,-1,-1,,,,,,,,,
9,0,,,,,,,,-1,-1,,,,,-1,-1,-1,0,0.2593550682067871,0.4273325800895691,0.0,0.0,0.983144998550415,0.341310054063797,-0.004779257345944643,0.0,0.0
10,0,0.5628427267074585,0.5977389216423035,-0.0312550887465477,0.1471865475177765,0.31659904704487146,0.4650243125782202,-0.017588835348591892,161,563,,,,,-1,-1,-1,0,0.2848145365715027,0.42506730556488037,1.009872555732727,-0.3507382273674011,0.9758135676383972,0.33826982975006104,-0.016384800896048546,-0.47543901205062866,0.0
10,1,0.633198082447052,0.6371574997901917,-0.06254076212644577,0.1471865475177765,0.3759613601377913,0.5079632822777075,-0.039574880361458765,161,566,,,,,-1,-1,-1,-1,,,,,,,,,
10,2,0.7035534381866455,0.0,-0.09388787299394608,0.1471865475177765,0.0,0.7004548272581856,-0.06595813334953743,153,567,,,,,-1,-1,-1,-1,,,,,,,,,
10,3,0.633198082447052,0.6371574997901917,-0.06254076212644577,0.294373095035553,0.3759613601377913,0.5079632822777075,-0.039574880361458765,152,500,,,,,-1,-1,-1,-1,,,,,,,,,
11,0,0.35177671909332275,0.19335636496543884,0.22053326666355133,-0.294373095035553,0.0659581364848864,0.33686036189207763,0.0769511592728926,157,563,,,,,-1,-1,-1,0,0.38940852880477905,0.3925968110561371,1.0820071697235107,-0.29867205023765564,0.9758135676383972,0.33826982975006104,-0.06396022439002991,-0.4760694205760956,0.0
12,0,0.8442640900611877,0.28523966670036316,-0.0312550887465477,0.1471865475177765,0.23744928578629063,0.809755280567133,-0.02638325302288784,184,513,,,,,-1,-1,-1,0,0.4976092576980591,0.36272960901260376,1.0820071697235107,-0.29867205023765564,0.9758135676383972,0.33826982975006104,-0.1115671694278717,-0.4760694205760956,0.0
12,1,0.28142136335372925,-0.13946124911308289,0.45281660556793213,0.44155964255332947,-0.03517767157546953,0.25060232525350973,0.12312184920611868,159,596,,,,,-1,-1,-1,1,-0.04016774520277977,0.3913867771625519,-0.053833477199077606,0.524543046951294,0.9967541098594666,1.0188117027282715,0.11294151842594147,0.15136608481407166,0.0
12,2,0.35177671909332275,-0.13946124911308289,0.45281660556793213,0.44155964255332947,-0.04397209133198212,0.31325291983619125,0.15390231802690654,209,595,,,,,-1,-1,-1,-1,,,,,,,,,
12,3,0.42213204503059387,-0.17782296240329742,0.4878751337528229,0.44155964255332947,-0.06595813316571955,0.3670023344754747,0.19787439096698772,191,594,,,,,-1,-1,-1,-1,,,,,,,,,
12,4,0.28142136335372925,-0.13946124911308289,0.45281660556793213,0.588746190071106,-0.03517767157546953,0.25060232525350973,0.12312184920611868,200,570,,,,,-1,-1,-1,-1,,,,,,,,,
12,5,0.35177671909332275,-0.13946124911308289,0.45281660556793213,0.588746190071106,-0.04397209133198212,0.31325291983619125,0.15390231802690654,249,569,,,,,-1,-1,-1,-1,,,,,,,,,
12,6,0.42213204503059387,-0.13946124911308289,0.45281660556793213,0.588746190071106,-0.05276650736320428,0.37590348788026456,0.18468277380917802,226,574,,,,,-1,-1,-1,-1,,,,,,,,,
12,7,0.492487370967865,-0.11670926958322525,-1.0042320489883423,0.588746190071106,-0.030780457465377734,0.2625376408948361,-0.41553623321490946,169,577,,,,,-1,-1,-1,-1,,,,,,,,,
12,8,0.28142136335372925,-0.13946124911308289,0.45281660556793213,0.7359327077865601,-0.03517767157546953,0.25060232525350973,0.12312184920611868,157,544,,,,,-1,-1,-1,-1,,,,,,,,,
12,9,0.35177671909332275,-0.13946124911308289,0.45281660556793213,0.7359327077865601,-0.04397209133198212,0.31325291983619125,0.15390231802690654,207,542,,,,,-1,-1,-1,-1,,,,,,,,,
12,10,0.42213204503059387,-0.13946124911308289,0.45281660556793213,0.7359327077865601,-0.05276650736320428,0.37590348788026456,0.18468277380917802,188,543,,,,,-1,-1,-1,-1,,,,,,,,,
13,0,0.35177671909332275,0.11088375002145767,0.5600752830505371,0.44155964255332947,0.03297906775778446,0.2962002579716171,0.1868813751111582,160,604,,,,,-1,-1,-1,0,0.6058099865913391,0.33286240696907043,1.0820071697235107,-0.29867205023765564,0.9758135676383972,0.33826982975006104,-0.1591741144657135,-0.4760694205760956,0.0
