frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
55,0,0.8442640900611877,-0.22610093653202057,-0.22053326666355133,0.0,-0.18468276766903693,0.8028489284548561,-0.18468277443183242,166,560,0.05883308872580528,0.540471613407135,0.1456744223833084,0.0,7,0,0,0,-0.14842040836811066,0.3577132225036621,0.26978057622909546,-0.6502076387405396,0.9925327897071838,0.6106497645378113,0.0470869317650795,-0.08558890968561172,0.0
55,1,0.5628427267074585,0.20366503298282623,0.3843967616558075,0.1471865475177765,0.10553301495707765,0.5109851805377251,0.21106601581586862,157,561,-0.17553237080574036,0.7683940529823303,-0.30255717039108276,0.0,45,0,0,-1,,,,,,,,,
55,2,0.492487370967865,-0.7175430059432983,-0.06254076212644577,-0.44155964255332947,-0.32319483507254754,0.37032617025437614,-0.030780460847672234,150,556,0.38032016158103943,1.6976295709609985,-0.5652658939361572,0.0,5,0,0,-1,,,,,,,,,
55,3,0.5628427267074585,-0.7598969340324402,-0.06254076212644577,-0.44155964255332947,-0.38695438321668085,0.40721096719970795,-0.0351776706045655,151,560,1.157907247543335,1.5401947498321533,0.40957552194595337,0.0,36,0,0,-1,,,,,,,,,
55,4,0.633198082447052,-0.7585034966468811,-0.0312550887465477,-0.44155964255332947,-0.43532369126014814,0.45939259098432916,-0.01978744023282717,170,561,-0.2132699340581894,1.9592095613479614,-0.528069794178009,0.0,31,0,0,-1,,,,,,,,,
55,5,0.633198082447052,-0.6360719203948975,-0.0312550887465477,-0.294373095035553,-0.3759613720004584,0.5091181744813171,-0.01978744023282717,156,558,0.20031265914440155,0.44695478677749634,0.05147894471883774,0.0,6,0,0,-1,,,,,,,,,
55,6,0.7035534381866455,-0.5261546969413757,-0.09388787299394608,3.8792470489147634e-37,-0.35177671969644325,0.605714540446987,-0.06595813334953743,161,611,0.25552526116371155,0.5006306767463684,0.029456911608576775,0.0,6,0,0,-1,,,,,,,,,
55,7,1.023297908515793e-34,3.90852051014614e-37,4.035739577255473e-43,9.557570188912058e-40,3.999580863423626e-71,1.023297908515793e-34,4.129763868719936e-77,152,613,,,,,-1,-1,0,-1,,,,,,,,,
55,8,1.401298464324817e-45,3.2561682085401503e-21,1.5414283107572988e-44,4.203895392974451e-45,4.5628635102106033e-66,1.401298464324817e-45,2.1600011247309997e-89,168,523,,,,,-1,-1,0,-1,,,,,,,,,
55,9,0.0,0.0,1.401298464324817e-45,2.466285297211678e-43,0.0,0.0,0.0,210,518,,,,,-1,-1,0,-1,,,,,,,,,
2,0,0.633198082447052,-0.15697017312049866,0.0312550887465477,0.0,-0.0989372018390879,0.6251077498447027,0.01978744023282717,190,517,,,,,-1,-1,-1,-1,,,,,,,,,
2,1,0.7035534381866455,-0.15689286589622498,0.0,0.0,-0.10993022115576975,0.694912071316144,0.0,186,547,,,,,-1,-1,-1,-1,,,,,,,,,
2,2,0.492487370967865,0.10277868807315826,0.4183463752269745,0.1471865475177765,0.04617069066229844,0.44764146009492434,0.20007298940809096,232,545,,,,,-1,-1,-1,-1,,,,,,,,,
2,3,0.35177671909332275,-0.6013116836547852,0.3509073555469513,-0.44155964255332947,-0.18688137782735345,0.27239636203824324,0.12092325113783026,222,541,,,,,-1,-1,-1,-1,,,,,,,,,
2,4,0.42213204503059387,-0.586676299571991,0.2850964367389679,-0.44155964255332947,-0.22425764485217134,0.33735505467741883,0.11872463624144933,168,537,,,,,-1,-1,-1,-1,,,,,,,,,
2,5,0.492487370967865,-0.4920748472213745,0.12532782554626465,-0.44155964255332947,-0.23085344966419286,0.43065153969206554,0.06156091862403261,205,566,,,,,-1,-1,-1,-1,,,,,,,,,
2,6,0.633198082447052,-0.15697017312049866,0.0312550887465477,-0.1471865475177765,-0.0989372018390879,0.6251077498447027,0.01978744023282717,218,557,,,,,-1,-1,-1,-1,,,,,,,,,
2,7,0.7035534381866455,-0.15697017312049866,0.0312550887465477,-0.1471865475177765,-0.109930226335259,0.6945641795703542,0.02198604511706245,182,550,,,,,-1,-1,-1,-1,,,,,,,,,
